id,date,value,optin,giftaid,appeal,platform,sourcecode,campaign,source,medium,creative,audience,warm
ICC17040672073,15/07/2020 08:20,10.0,,False,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC19040351017,15/07/2020 08:20,50.0,True,True,UK Coronavirus Response,WorldPay,170459,Kindness Will Keep Us Together,bing,cpc,brand,pure brand,
7UM15260VD397420C,15/07/2020 08:18,25.0,,True,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
8LG714700M635454T,15/07/2020 08:18,10.0,,False,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC16041290888,15/07/2020 08:17,100.0,,True,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC16041290760,15/07/2020 08:17,20.0,,True,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC14179787669,15/07/2020 08:15,10.0,,True,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
1MG84020E91407533,15/07/2020 08:15,5.0,,True,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC17040666110,15/07/2020 08:15,50.0,,True,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
16374074RH2518540,15/07/2020 08:14,200.0,,True,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
80N75748PH453872C,15/07/2020 08:13,50.0,,True,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Copy 2_DEC Coronavirus Appeal,Emergency Donors,OptInNotReshown
ICC17040663032,15/07/2020 08:13,100.0,,True,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Copy 2_DEC Coronavirus Appeal,Emergency Donors_NET Existing Donors,OptInNotReshown
225808319J187071D,15/07/2020 08:12,100.0,,True,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors_NET Existing Donors,OptInNotReshown
4WR51057VJ335533M,15/07/2020 08:11,30.0,,True,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
9XT864766F564062K,15/07/2020 08:10,100.0,,True,Global Coronavirus Appeal,Paypal,169025,UK Fund Appeal,Salesforce,Email,Donate_SendNumber5_Donate Norman_Copy 1_Donate,Emergency Donors,OptInNotReshown
65E125518F235452V,15/07/2020 08:10,500.0,,True,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
3KL569042Y263670B,15/07/2020 08:09,50.0,,True,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
4K264935WS684094Y,15/07/2020 08:07,100.0,True,False,Yemen Crisis Appeal,Paypal,170459,Yemen Crisis Appeal,bing,cpc,generic,yemen appeal 2020,
6M977836W4020832R,15/07/2020 08:07,30.0,,True,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
4N9047688R290750H,15/07/2020 08:07,10.0,,False,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC19040330694,15/07/2020 08:03,10.0,,True,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Copy 2_DEC Coronavirus Appeal,Emergency Donors,OptInNotReshown
ICC18040365527,15/07/2020 08:03,20.0,,True,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
1GF40152FW140352T,15/07/2020 08:01,30.0,True,True,Yemen Crisis Appeal,Paypal,170463,Yemen Crisis Appeal,,,brand,red cross yemen,
ICC19040328158,15/07/2020 08:01,100.0,,False,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
8VE982932N943505R,15/07/2020 07:59,100.0,,True,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC17040645153,15/07/2020 07:58,60.0,False,True,Global Coronavirus Appeal,WorldPay,170463,,,,,,
68G6610598514904F,15/07/2020 07:58,5.0,,False,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
0DT11297V36428132,15/07/2020 07:53,25.0,False,True,Global Coronavirus Appeal,Paypal,170463,,,,,,
ICC19040319292,15/07/2020 07:53,25.0,,False,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC14179761681,15/07/2020 07:52,50.0,,True,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
35Y410089A5201012,15/07/2020 07:52,1000.0,,False,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
26193725T9414832C,15/07/2020 07:51,25.0,,True,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
9A42183561108640K,15/07/2020 07:47,25.0,,True,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC19040310643,15/07/2020 07:45,10.0,,False,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
3EU300566U656280C,15/07/2020 07:44,30.0,,False,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC19040308939,15/07/2020 07:43,10.0,False,True,Yemen Crisis Appeal,WorldPay,170460,Yemen Crisis Appeal,google,cpc,generic,yemen charity,
ICC14179747378,15/07/2020 07:39,25.0,False,False,UK Coronavirus Response,WorldPay,170463,Kindness Will Keep Us Together,Direct Mail,Offline,Donate Landing_July donate,Warm Supporters,
ICC17040622164,15/07/2020 07:38,100.0,,True,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors_NET Existing Donors,OptInNotReshown
ICC16041235734,15/07/2020 07:36,25.0,,True,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Copy 2_DEC Coronavirus Appeal,Emergency Donors,OptInNotReshown
ICC15159239639,15/07/2020 07:36,50.0,,True,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors_NET Existing Donors,OptInNotReshown
0C360107DX6922523,15/07/2020 07:35,25.0,,True,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
3S012541NP834521D,15/07/2020 07:34,15.0,,True,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC15159235530,15/07/2020 07:32,20.0,,True,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC16041226106,15/07/2020 07:29,100.0,,True,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
3K13542188335920F,15/07/2020 07:28,30.0,False,True,Yemen Crisis Appeal,Paypal,170459,Yemen Crisis Appeal,bing,cpc,generic,yemen appeal 2020,
ICC14179734007,15/07/2020 07:26,30.0,,True,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
477998791R060650B,15/07/2020 07:26,5.0,,True,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
73V64428KB442262F,15/07/2020 07:26,10.0,,True,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
6VU46060K13727640,15/07/2020 07:18,30.0,,True,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC18040312439,15/07/2020 07:14,25.0,,True,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
9BF42075TU631334M,15/07/2020 07:13,30.0,,False,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC14179719799,15/07/2020 07:13,100.0,,True,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Copy 2_DEC Coronavirus Appeal,Emergency Donors,OptInNotReshown
ICC15159212578,15/07/2020 07:11,60.0,False,True,Global Coronavirus Appeal,WorldPay,170460,Kindness Will Keep Us Together,google,cpc,brand,pure brand,
33A94183CP8001250,15/07/2020 07:11,100.0,,True,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
1GM33600H3022942W,15/07/2020 07:10,25.0,,False,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC16041200608,15/07/2020 07:09,20.0,,True,UK Coronavirus Response,WorldPay,170463,Kindness Will Keep Us Together,Direct Mail,Offline,Donate Landing_July donate,Warm Supporters,OptInNotReshown
7JB41467FH8437353,15/07/2020 07:09,25.0,,True,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
0R698048MM3658022,15/07/2020 07:02,50.0,,True,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
3A867059D55738130,15/07/2020 07:02,50.0,False,True,Yemen Crisis Appeal,Paypal,170460,Yemen Crisis Appeal,google,cpc,generic,yemen donate,
9YU14212LJ0439843,15/07/2020 06:59,50.0,,True,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Copy 2_DEC Coronavirus Appeal,Emergency Donors,OptInNotReshown
ICC17040575266,15/07/2020 06:56,25.0,,True,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
2W248781Y7037370M,15/07/2020 06:55,30.0,,True,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC16041180580,15/07/2020 06:52,10.0,,True,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC17040569654,15/07/2020 06:51,10.0,,False,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC18040287724,15/07/2020 06:49,25.0,,True,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC17040561040,15/07/2020 06:42,10.0,,True,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
6PA966703W124231A,15/07/2020 06:29,25.0,,True,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC15159168417,15/07/2020 06:28,5.0,True,False,Global Coronavirus Appeal,WorldPay,170459,Kindness Will Keep Us Together,bing,cpc,brand,donate,
2NL59608SD107893K,15/07/2020 06:27,30.0,,True,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
4XP83971XF242990A,15/07/2020 06:23,25.0,,False,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC15159162673,15/07/2020 06:23,10.0,,False,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC18040260571,15/07/2020 06:20,100.0,,True,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Copy 2_DEC Coronavirus Appeal,Emergency Donors,OptInNotReshown
ICC17040539040,15/07/2020 06:20,10.0,False,True,Yemen Crisis Appeal,WorldPay,170463,,,,,,
1AT18810W9732793S,15/07/2020 06:13,100.0,False,False,Global Coronavirus Appeal,Paypal,170463,,,,,,
ICC17040527817,15/07/2020 06:09,30.0,False,False,Yemen Crisis Appeal,WorldPay,170458,UK Fund Appeal,Homepage Promo Box,Internal,Donate Landing_Kindness will keep us together VVCP content red box,BRC Site,
6G044984001993120,15/07/2020 06:05,25.0,,True,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC17040516753,15/07/2020 05:57,25.0,,True,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC16041100929,15/07/2020 05:41,50.0,,True,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC19040178225,15/07/2020 05:33,5.0,False,False,Global Coronavirus Appeal,WorldPay,170463,,,,,,
4D741112TS8558158,15/07/2020 05:33,25.0,,True,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC18040207221,15/07/2020 05:20,25.0,,True,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC16041078273,15/07/2020 05:18,10.0,,True,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
6X397818UD836682K,15/07/2020 05:14,10.0,,False,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC14179575685,15/07/2020 04:34,50.0,,True,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency NonDonors,OptInNotReshown
25A032075B503484A,15/07/2020 04:27,100.0,False,True,Support People In Crisis,Paypal,170458,UK Fund Appeal,Homepage Promo Box,Internal,Donate Landing_Kindness will keep us together VVCP content red box,BRC Site,
03J92162H4925304A,15/07/2020 03:57,30.0,,False,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
9P110905YL647261U,15/07/2020 03:34,5.0,,False,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC15158983605,15/07/2020 03:09,30.0,,False,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
ICC14179492144,15/07/2020 03:03,100.0,,False,Global Coronavirus Appeal,WorldPay,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
00T76116JS115341W,15/07/2020 03:03,5.0,,False,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors_NET Existing Donors,OptInNotReshown
ICC14179458010,15/07/2020 02:25,150.0,False,False,Global Coronavirus Appeal,WorldPay,170463,,,,,,
2JU15402VS8396238,15/07/2020 01:40,50.0,,True,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors,OptInNotReshown
48K68019174186413,15/07/2020 01:26,5.0,,False,Global Coronavirus Appeal,Paypal,173358,Global Coronavirus Appeal,Salesforce,Email,Donate_DEC Coronavirus Appeal launch_Mega Button_DONATE NOW,Emergency Donors_NET Existing Donors,OptInNotReshown
5TR379033W397252E,15/07/2020 01:23,50.0,False,True,Global Coronavirus Appeal,Paypal,170464,UK Fund Appeal,Facebook,Social Ad,Donate Landing_Image_Wash Your Hands Poster Static,Support Groups,
79357428LG9947600,15/07/2020 01:21,2.0,False,False,Global Coronavirus Appeal,Paypal,170463,,,,,,
36E14057HX878633K,15/07/2020 01:09,30.0,,True,Global Coronavirus Appeal,Paypal,171962,UK Solidarity Fund,Salesforce,Email,Stewardship_June 2020 Reading terrorist attack_Copy 2_making a donation,Emergency Donors,OptInNotReshown
